name,course_type,institute_name,institute_tier,cgpa,cgpa_scale,year_of_grad,internship_count,internship_months,internship_employer_type,certifications,region,loan_amount,loan_emi,placed_3m,placed_6m,placed_12m,salary_lpa
Student_04704,Engineering,BITS 04,1,5.34,10.0,2025,2,12,MNC,1,West,25.83,0.31,1,1,1,6.43
Student_04705,Engineering,NIT 05,1,5.78,10.0,2026,1,6,PSU,4,Central,26.72,0.32,1,1,1,10.07
Student_04706,MBA,IIT 06,1,8.21,10.0,2024,5,30,PSU,3,South,28.78,0.35,1,1,1,16.07
Student_04707,Engineering,College of 07,3,6.8,10.0,2025,1,4,Startup,4,South,10.97,0.13,1,1,1,3.62
Student_04708,Engineering,Institute of 08,3,7.64,10.0,2026,2,4,PSU,3,South,9.75,0.12,1,1,1,3.0
Student_04709,MBA,Institute of 09,3,8.09,10.0,2026,0,0,,4,South,11.98,0.14,0,0,1,
Student_04710,Engineering,IIT 10,1,7.67,10.0,2026,1,5,Startup,5,North,19.15,0.23,1,1,1,16.91
Student_04711,Engineering,BITS 11,1,9.03,10.0,2025,2,4,MNC,2,West,26.6,0.32,1,1,1,12.11
Student_04712,MSc,University 12,2,6.6,10.0,2025,2,12,MNC,2,North,9.27,0.11,1,1,1,6.28
Student_04713,Engineering,Academy of 13,3,7.39,10.0,2025,2,4,MNC,3,West,8.64,0.1,0,1,1,
Student_04714,Engineering,Academy of 14,3,4.0,10.0,2026,2,10,MNC,0,North,9.03,0.11,0,1,1,
Student_04715,Engineering,NIT 15,1,7.19,10.0,2026,0,0,,3,North,25.28,0.3,0,1,1,
Student_04716,MSc,State Engineering College 16,2,6.96,10.0,2024,1,5,Startup,1,West,7.89,0.09,1,1,1,5.47
Student_04717,Engineering,NIT 17,1,6.71,10.0,2024,3,9,PSU,3,South,22.38,0.27,1,1,1,12.12
Student_04718,MBA,Institute of 18,3,8.86,10.0,2026,0,0,,5,South,14.31,0.17,0,0,1,
Student_04719,MBA,University 19,2,10.0,10.0,2025,1,6,Startup,5,South,23.84,0.29,1,1,1,13.9
Student_04720,Engineering,College of 20,3,6.27,10.0,2024,1,2,MNC,4,South,10.02,0.12,0,0,1,
Student_04721,Engineering,College of 21,3,8.46,10.0,2026,1,5,MNC,2,West,9.55,0.11,1,1,1,4.92
Student_04722,Engineering,BITS 22,1,7.5,10.0,2026,2,6,Startup,1,East,18.85,0.23,1,1,1,8.64
Student_04723,MCA,NIT 23,1,9.67,10.0,2025,2,4,Startup,4,South,13.78,0.17,1,1,1,11.35
Student_04724,MCA,Regional Institute 24,2,8.72,10.0,2024,1,4,MNC,4,West,9.74,0.12,1,1,1,6.59
Student_04725,Engineering,Regional Institute 25,2,7.11,10.0,2026,2,4,MNC,3,North,12.09,0.15,1,1,1,7.4
Student_04726,Engineering,College of 26,3,5.9,10.0,2025,2,12,Startup,2,South,8.86,0.11,0,0,1,
Student_04727,Engineering,Institute of 27,3,6.58,10.0,2024,2,12,Startup,0,North,12.0,0.14,1,1,1,3.41
Student_04728,MBA,Institute of 28,3,6.78,10.0,2026,1,6,MNC,2,South,15.47,0.19,0,0,1,
Student_04729,Engineering,Regional Institute 29,2,7.14,10.0,2025,2,12,PSU,2,West,16.83,0.2,1,1,1,7.31
Student_04730,MCA,Regional Institute 30,2,6.61,10.0,2025,2,10,Startup,3,East,10.08,0.12,1,1,1,4.43
Student_04731,MBA,Regional Institute 31,2,7.08,10.0,2025,0,0,,2,West,19.7,0.24,1,1,1,15.79
Student_04732,Engineering,Academy of 32,3,8.48,10.0,2024,3,15,NGO,3,East,10.82,0.13,1,1,1,6.34
Student_04733,Engineering,University 33,2,8.7,10.0,2025,0,0,,5,South,12.69,0.15,1,1,1,8.55
Student_04734,MCA,College of 34,3,8.14,10.0,2024,0,0,,5,East,6.94,0.08,0,1,1,
Student_04735,MBA,State Engineering College 35,2,7.19,10.0,2026,1,3,MNC,4,South,16.39,0.2,1,1,1,4.5
Student_04736,MCA,College of 36,3,6.16,10.0,2026,0,0,,1,North,5.89,0.07,0,0,0,
Student_04737,Engineering,Regional Institute 37,2,6.02,10.0,2025,1,5,NGO,1,East,17.31,0.21,0,1,1,
Student_04738,MBA,University 38,2,7.13,10.0,2025,3,9,PSU,3,North,18.93,0.23,1,1,1,7.44
Student_04739,Engineering,Institute of 39,3,9.19,10.0,2024,1,2,PSU,5,South,12.47,0.15,1,1,1,5.09
Student_04740,MCA,Regional Institute 40,2,8.05,10.0,2024,1,3,MNC,4,West,11.75,0.14,1,1,1,5.72
Student_04741,MCA,Regional Institute 41,2,8.65,10.0,2025,1,5,MNC,5,South,8.87,0.11,0,1,1,
Student_04742,MCA,BITS 42,1,7.78,10.0,2024,4,24,MNC,4,South,12.72,0.15,1,1,1,11.12
Student_04743,Engineering,Institute of 43,3,10.0,10.0,2024,1,4,NGO,5,West,11.56,0.14,1,1,1,9.06
Student_04744,Engineering,Academy of 44,3,7.75,10.0,2024,2,6,PSU,4,East,10.92,0.13,1,1,1,7.24
Student_04745,MBA,University 45,2,8.65,10.0,2025,0,0,,4,South,18.34,0.22,1,1,1,5.54
Student_04746,Engineering,College of 46,3,6.89,10.0,2025,6,12,MNC,1,South,11.45,0.14,0,1,1,
Student_04747,Engineering,IIT 47,1,6.8,10.0,2025,3,6,MNC,4,South,26.48,0.32,1,1,1,10.14
Student_04748,Engineering,NIT 48,1,7.35,10.0,2024,2,6,MNC,2,South,19.2,0.23,1,1,1,19.12
Student_04749,Engineering,State Engineering College 49,2,6.91,10.0,2025,3,12,Startup,4,Central,17.45,0.21,1,1,1,5.48
Student_04750,MBA,Regional Institute 50,2,7.51,10.0,2026,1,2,MNC,2,North,20.73,0.25,0,1,1,
Student_04751,Engineering,University 51,2,7.37,10.0,2025,1,5,Startup,0,South,13.12,0.16,1,1,1,5.08
Student_04752,MSc,NIT 52,1,5.66,10.0,2026,1,3,MNC,1,West,12.3,0.15,0,1,1,
Student_04753,MBA,University 53,2,8.49,10.0,2026,1,4,NGO,4,North,20.42,0.24,1,1,1,14.91
Student_04754,Engineering,Regional Institute 54,2,7.3,10.0,2024,3,6,PSU,3,North,12.31,0.15,1,1,1,8.7
Student_04755,MBA,IIT 55,1,7.06,10.0,2025,0,0,,3,North,32.04,0.38,1,1,1,12.76
Student_04756,MBA,Academy of 56,3,7.97,10.0,2026,1,5,Startup,5,North,15.27,0.18,1,1,1,7.56
Student_04757,Engineering,State Engineering College 57,2,9.12,10.0,2026,0,0,,4,East,14.98,0.18,1,1,1,12.58
Student_04758,MBA,College of 58,3,7.84,10.0,2024,3,6,Startup,3,West,12.05,0.14,1,1,1,5.31
Student_04759,Engineering,Regional Institute 59,2,7.81,10.0,2025,2,12,PSU,4,West,16.42,0.2,1,1,1,6.26
Student_04760,MBA,Academy of 60,3,9.28,10.0,2025,4,16,MNC,4,North,13.82,0.17,1,1,1,5.76
Student_04761,Engineering,BITS 61,1,6.55,10.0,2025,1,2,MNC,1,Central,24.82,0.3,0,1,1,
Student_04762,Engineering,NIT 62,1,7.2,10.0,2026,0,0,,3,South,25.29,0.3,0,1,1,
Student_04763,MCA,College of 63,3,7.82,10.0,2025,3,15,MNC,3,South,5.9,0.07,0,1,1,
Student_04764,Engineering,University 64,2,5.48,10.0,2024,3,6,NGO,1,North,17.36,0.21,1,1,1,8.47
Student_04765,MCA,University 65,2,8.27,10.0,2026,0,0,,4,North,11.39,0.14,0,1,1,
Student_04766,MBA,State Engineering College 66,2,6.36,10.0,2026,1,5,Startup,2,North,19.67,0.24,0,1,1,
Student_04767,MBA,College of 67,3,10.0,10.0,2025,1,4,MNC,5,Central,12.34,0.15,1,1,1,8.05
Student_04768,Engineering,College of 68,3,7.87,10.0,2025,3,12,Startup,5,North,8.7,0.1,1,1,1,6.28
Student_04769,Engineering,State Engineering College 69,2,6.76,10.0,2024,1,5,MNC,3,East,17.73,0.21,1,1,1,5.4
Student_04770,Engineering,College of 70,3,6.39,10.0,2025,0,0,,2,Central,8.47,0.1,0,1,1,
Student_04771,Engineering,College of 71,3,7.59,10.0,2025,1,5,MNC,3,South,11.93,0.14,1,1,1,3.76
Student_04772,MSc,State Engineering College 72,2,7.52,10.0,2024,1,2,Startup,3,East,8.94,0.11,1,1,1,5.08
Student_04773,Engineering,NIT 73,1,8.21,10.0,2024,1,2,Startup,5,North,22.87,0.27,1,1,1,17.09
Student_04774,MBA,IIT 74,1,7.97,10.0,2025,1,3,Startup,4,West,35.04,0.42,1,1,1,12.93
Student_04775,Engineering,Regional Institute 75,2,8.06,10.0,2025,3,6,PSU,5,East,13.52,0.16,1,1,1,6.71
Student_04776,MSc,Academy of 76,3,7.51,10.0,2026,0,0,,1,East,5.16,0.06,0,1,1,
Student_04777,MCA,State Engineering College 77,2,6.61,10.0,2024,2,4,Startup,2,West,10.44,0.13,0,1,1,
Student_04778,Engineering,Regional Institute 78,2,7.47,10.0,2024,2,8,PSU,3,East,13.09,0.16,1,1,1,6.08
Student_04779,MBA,NIT 79,1,9.11,10.0,2025,1,6,Startup,5,South,30.98,0.37,1,1,1,26.44
Student_04780,MCA,Institute of 80,3,8.56,10.0,2025,3,9,Startup,4,East,5.97,0.07,1,1,1,3.54
Student_04781,MSc,Academy of 81,3,4.96,10.0,2026,4,8,NGO,1,West,6.43,0.08,1,1,1,3.0
Student_04782,Engineering,Institute of 82,3,6.58,10.0,2024,0,0,,3,East,9.6,0.12,0,0,1,
Student_04783,MSc,Academy of 83,3,7.69,10.0,2024,0,0,,3,East,5.76,0.07,1,1,1,3.6
Student_04784,MBA,State Engineering College 84,2,5.62,10.0,2025,2,6,MNC,2,Central,19.74,0.24,0,1,1,
Student_04785,Engineering,University 85,2,7.83,10.0,2026,1,3,NGO,4,West,14.88,0.18,0,1,1,
Student_04786,MSc,State Engineering College 86,2,7.34,10.0,2026,0,0,,5,South,8.62,0.1,1,1,1,6.68
Student_04787,Engineering,State Engineering College 87,2,6.27,10.0,2026,2,4,MNC,1,South,17.71,0.21,1,1,1,4.55
Student_04788,Engineering,Regional Institute 88,2,8.33,10.0,2025,0,0,,4,South,17.74,0.21,1,1,1,5.48
Student_04789,MCA,Institute of 89,3,6.91,10.0,2026,1,4,MNC,4,South,7.55,0.09,0,1,1,
Student_04790,MBA,BITS 90,1,8.49,10.0,2026,0,0,,3,West,33.24,0.4,1,1,1,13.96
Student_04791,Engineering,Institute of 91,3,7.55,10.0,2024,4,8,NGO,2,North,11.81,0.14,1,1,1,4.71
Student_04792,Engineering,College of 92,3,7.7,10.0,2024,3,12,MNC,3,West,10.18,0.12,1,1,1,8.11
Student_04793,Engineering,Regional Institute 93,2,5.91,10.0,2025,1,6,MNC,0,South,15.33,0.18,0,1,1,
Student_04794,Engineering,University 94,2,7.83,10.0,2025,0,0,,5,South,12.89,0.15,0,1,1,
Student_04795,MBA,BITS 95,1,7.75,10.0,2024,1,5,MNC,1,West,31.84,0.38,1,1,1,15.87
Student_04796,MBA,Regional Institute 96,2,7.42,10.0,2026,0,0,,1,Central,19.92,0.24,1,1,1,16.82
Student_04797,MCA,NIT 97,1,4.37,10.0,2026,2,8,Startup,0,East,17.64,0.21,1,1,1,6.68
Student_04798,MBA,State Engineering College 98,2,7.91,10.0,2025,2,8,Startup,3,West,16.76,0.2,1,1,1,13.03
Student_04799,MCA,Institute of 99,3,8.13,10.0,2025,0,0,,4,North,7.29,0.09,0,1,1,
Student_04800,Engineering,BITS 00,1,8.41,10.0,2025,1,6,Startup,3,South,26.53,0.32,1,1,1,14.43
Student_04801,Engineering,University 01,2,6.72,10.0,2024,1,4,MNC,2,West,12.72,0.15,0,1,1,
Student_04802,MCA,College of 02,3,6.52,10.0,2025,0,0,,1,West,5.87,0.07,0,0,1,
Student_04803,MCA,Institute of 03,3,7.49,10.0,2025,1,6,MNC,1,South,6.92,0.08,0,0,1,
Student_04804,MBA,State Engineering College 04,2,6.46,10.0,2025,1,2,Startup,1,West,22.73,0.27,1,1,1,14.0
Student_04805,Engineering,Regional Institute 05,2,6.87,10.0,2026,1,4,Startup,1,North,14.03,0.17,0,1,1,
Student_04806,MSc,State Engineering College 06,2,6.24,10.0,2026,1,3,Startup,1,East,7.22,0.09,1,1,1,5.59
Student_04807,MBA,State Engineering College 07,2,8.62,10.0,2025,1,4,PSU,3,North,16.59,0.2,1,1,1,9.46
Student_04808,MCA,Academy of 08,3,8.18,10.0,2025,4,12,NGO,4,North,7.6,0.09,1,1,1,5.01
Student_04809,Engineering,State Engineering College 09,2,5.79,10.0,2025,0,0,,1,South,14.6,0.18,0,1,1,
Student_04810,Engineering,IIT 10,1,6.63,10.0,2026,0,0,,1,South,25.69,0.31,1,1,1,10.13
Student_04811,Engineering,BITS 11,1,7.58,10.0,2025,1,6,NGO,4,East,20.83,0.25,1,1,1,8.8
Student_04812,MCA,State Engineering College 12,2,8.12,10.0,2024,0,0,,3,Central,11.85,0.14,0,1,1,
Student_04813,MSc,Academy of 13,3,8.07,10.0,2025,0,0,,5,West,5.49,0.07,0,1,1,
Student_04814,MSc,State Engineering College 14,2,9.72,10.0,2024,3,6,Startup,4,West,8.02,0.1,1,1,1,6.89
Student_04815,MSc,Institute of 15,3,7.57,10.0,2026,3,18,PSU,4,Central,6.62,0.08,1,1,1,3.73
Student_04816,Engineering,University 16,2,7.29,10.0,2026,2,8,MNC,3,South,16.83,0.2,1,1,1,4.59
Student_04817,MBA,Regional Institute 17,2,9.46,10.0,2024,2,4,Startup,5,West,22.17,0.27,1,1,1,9.03
Student_04818,MSc,University 18,2,8.62,10.0,2026,1,4,MNC,5,South,6.93,0.08,1,1,1,3.7
Student_04819,MBA,State Engineering College 19,2,7.34,10.0,2026,1,4,MNC,2,North,22.69,0.27,1,1,1,6.98
Student_04820,MBA,Academy of 20,3,6.62,10.0,2025,4,20,MNC,1,South,16.06,0.19,0,1,1,
Student_04821,Engineering,IIT 21,1,7.77,10.0,2026,0,0,,4,East,23.23,0.28,0,1,1,
Student_04822,Engineering,Regional Institute 22,2,7.21,10.0,2026,0,0,,2,Central,12.6,0.15,0,1,1,
Student_04823,MCA,College of 23,3,6.81,10.0,2026,0,0,,3,Central,6.51,0.08,0,0,1,
Student_04824,Engineering,University 24,2,9.16,10.0,2024,1,4,NGO,5,Central,14.67,0.18,1,1,1,10.61
Student_04825,Engineering,College of 25,3,8.95,10.0,2025,0,0,,5,North,8.57,0.1,0,1,1,
Student_04826,Engineering,University 26,2,9.11,10.0,2026,0,0,,4,East,15.26,0.18,1,1,1,6.53
Student_04827,MSc,IIT 27,1,9.93,10.0,2025,3,9,Startup,5,North,13.38,0.16,1,1,1,8.97
Student_04828,MSc,College of 28,3,5.2,10.0,2024,1,2,MNC,1,North,6.47,0.08,0,1,1,
Student_04829,Engineering,Institute of 29,3,7.01,10.0,2025,3,18,Startup,2,South,11.94,0.14,0,1,1,
Student_04830,Engineering,Academy of 30,3,7.64,10.0,2024,0,0,,1,South,10.19,0.12,0,1,1,
Student_04831,Engineering,NIT 31,1,7.19,10.0,2026,1,6,PSU,4,Central,20.06,0.24,1,1,1,9.51
Student_04832,MBA,Academy of 32,3,7.39,10.0,2025,1,3,MNC,5,North,15.05,0.18,1,1,1,7.11
Student_04833,Engineering,Academy of 33,3,6.55,10.0,2026,0,0,,2,South,9.93,0.12,0,0,1,
Student_04834,Engineering,University 34,2,7.77,10.0,2024,1,5,PSU,4,East,13.21,0.16,1,1,1,5.31
Student_04835,Engineering,Institute of 35,3,8.11,10.0,2025,3,15,Startup,3,North,11.95,0.14,1,1,1,6.1
Student_04836,MBA,Regional Institute 36,2,6.12,10.0,2026,0,0,,3,North,18.43,0.22,0,1,1,
Student_04837,MBA,Institute of 37,3,7.49,10.0,2025,0,0,,4,South,11.36,0.14,0,0,1,
Student_04838,MCA,NIT 38,1,8.48,10.0,2024,1,4,MNC,3,North,12.32,0.15,1,1,1,12.64
Student_04839,MBA,Regional Institute 39,2,9.07,10.0,2025,0,0,,5,West,23.85,0.29,1,1,1,6.99
Student_04840,MCA,Regional Institute 40,2,8.22,10.0,2025,2,8,Startup,5,East,9.32,0.11,1,1,1,5.14
Student_04841,Engineering,College of 41,3,7.41,10.0,2025,1,4,Startup,2,East,12.06,0.14,1,1,1,4.53
Student_04842,Engineering,Regional Institute 42,2,7.32,10.0,2025,1,6,Startup,1,South,15.92,0.19,0,1,1,
Student_04843,Engineering,Institute of 43,3,8.65,10.0,2024,0,0,,4,Central,12.58,0.15,1,1,1,4.9
Student_04844,MSc,Academy of 44,3,7.58,10.0,2024,0,0,,4,South,4.64,0.06,1,1,1,4.54
Student_04845,Engineering,BITS 45,1,8.66,10.0,2024,4,12,PSU,4,Central,22.55,0.27,1,1,1,16.39
Student_04846,Engineering,University 46,2,8.8,10.0,2024,1,2,NGO,4,East,16.77,0.2,1,1,1,7.35
Student_04847,Engineering,Institute of 47,3,6.54,10.0,2024,2,12,Startup,4,West,9.76,0.12,1,1,1,4.01
Student_04848,Engineering,University 48,2,6.59,10.0,2026,1,5,PSU,2,West,15.22,0.18,1,1,1,6.97
Student_04849,MBA,College of 49,3,8.2,10.0,2025,1,3,Startup,4,South,15.43,0.19,1,1,1,7.19
Student_04850,Engineering,IIT 50,1,9.04,10.0,2025,0,0,,3,East,20.77,0.25,1,1,1,9.99
Student_04851,MBA,Academy of 51,3,6.52,10.0,2026,2,12,MNC,3,North,13.22,0.16,0,1,1,
Student_04852,MSc,University 52,2,5.62,10.0,2024,2,6,MNC,1,South,8.3,0.1,0,1,1,
Student_04853,Engineering,Regional Institute 53,2,7.79,10.0,2026,0,0,,3,Central,14.84,0.18,0,0,1,
Student_04854,Engineering,University 54,2,7.88,10.0,2026,1,6,PSU,2,North,16.8,0.2,1,1,1,8.79
Student_04855,Engineering,University 55,2,5.97,10.0,2026,1,5,NGO,2,West,12.32,0.15,0,1,1,
Student_04856,MBA,BITS 56,1,6.3,10.0,2024,1,5,MNC,1,West,26.93,0.32,1,1,1,10.37
Student_04857,MBA,BITS 57,1,7.96,10.0,2026,1,2,NGO,5,Central,25.92,0.31,1,1,1,13.38
Student_04858,Engineering,Regional Institute 58,2,7.82,10.0,2025,3,9,NGO,4,South,15.82,0.19,1,1,1,5.63
Student_04859,Engineering,NIT 59,1,7.14,10.0,2026,0,0,,2,North,18.07,0.22,1,1,1,17.99
Student_04860,Engineering,Academy of 60,3,5.47,10.0,2025,0,0,,2,South,12.05,0.14,0,0,1,
Student_04861,Engineering,State Engineering College 61,2,10.0,10.0,2026,3,18,MNC,5,South,12.83,0.15,1,1,1,8.75
Student_04862,MCA,Regional Institute 62,2,7.03,10.0,2024,3,18,NGO,1,South,10.17,0.12,1,1,1,5.52
Student_04863,MBA,State Engineering College 63,2,5.25,10.0,2025,1,4,MNC,2,West,22.89,0.27,1,1,1,6.03
Student_04864,Engineering,Regional Institute 64,2,7.73,10.0,2025,1,3,Startup,3,North,12.01,0.14,1,1,1,3.36
Student_04865,MCA,Regional Institute 65,2,6.74,10.0,2024,0,0,,4,East,10.43,0.13,0,0,1,
Student_04866,Engineering,University 66,2,6.9,10.0,2026,0,0,,1,East,13.54,0.16,0,0,0,
Student_04867,MBA,Regional Institute 67,2,7.13,10.0,2026,0,0,,4,West,16.98,0.2,0,0,1,
Student_04868,Engineering,Regional Institute 68,2,7.39,10.0,2024,1,4,Startup,5,West,15.29,0.18,0,1,1,
Student_04869,MBA,Institute of 69,3,7.22,10.0,2026,3,6,Startup,2,North,13.13,0.16,0,1,1,
Student_04870,Engineering,University 70,2,4.85,10.0,2025,1,6,Startup,1,Central,16.44,0.2,1,1,1,4.07
Student_04871,MBA,University 71,2,5.39,10.0,2026,1,6,Startup,0,South,16.6,0.2,0,1,1,
Student_04872,Engineering,Academy of 72,3,7.14,10.0,2026,1,4,MNC,3,North,11.2,0.13,0,1,1,
Student_04873,Engineering,Institute of 73,3,8.2,10.0,2026,1,2,Startup,5,South,8.82,0.11,0,1,1,
Student_04874,Engineering,State Engineering College 74,2,7.66,10.0,2024,0,0,,4,Central,13.41,0.16,1,1,1,6.59
Student_04875,Engineering,IIT 75,1,6.06,10.0,2024,2,12,MNC,3,South,19.12,0.23,0,1,1,
Student_04876,Engineering,Academy of 76,3,8.24,10.0,2025,1,6,Startup,4,South,11.27,0.14,1,1,1,7.27
Student_04877,MSc,College of 77,3,7.53,10.0,2026,2,12,PSU,3,South,5.6,0.07,0,1,1,
Student_04878,MSc,State Engineering College 78,2,6.28,10.0,2024,0,0,,3,Central,7.38,0.09,1,1,1,3.41
Student_04879,Engineering,University 79,2,7.39,10.0,2024,0,0,,3,North,12.63,0.15,1,1,1,8.27
Student_04880,MBA,Regional Institute 80,2,7.49,10.0,2026,0,0,,2,South,21.26,0.26,0,0,1,
Student_04881,MBA,Academy of 81,3,7.58,10.0,2025,1,5,MNC,2,South,15.61,0.19,1,1,1,6.17
Student_04882,MCA,NIT 82,1,7.22,10.0,2025,0,0,,3,South,17.53,0.21,1,1,1,13.05
Student_04883,MSc,Academy of 83,3,8.7,10.0,2024,2,6,MNC,3,East,4.63,0.06,0,1,1,
Student_04884,MCA,IIT 84,1,7.06,10.0,2025,1,6,NGO,2,West,15.95,0.19,1,1,1,8.34
Student_04885,MBA,Academy of 85,3,7.46,10.0,2025,1,2,MNC,2,South,11.26,0.14,1,1,1,6.64
Student_04886,Engineering,College of 86,3,5.13,10.0,2026,0,0,,1,West,12.02,0.14,0,1,1,
Student_04887,Engineering,Academy of 87,3,7.16,10.0,2024,1,5,PSU,3,North,12.19,0.15,0,1,1,
Student_04888,Engineering,Institute of 88,3,6.35,10.0,2025,4,24,NGO,0,North,10.69,0.13,1,1,1,3.14
Student_04889,Engineering,NIT 89,1,5.3,10.0,2024,3,15,Startup,2,West,24.88,0.3,1,1,1,8.4
Student_04890,Engineering,NIT 90,1,6.22,10.0,2026,1,6,PSU,3,North,18.06,0.22,1,1,1,9.77
Student_04891,MSc,NIT 91,1,7.33,10.0,2025,1,5,NGO,2,South,9.84,0.12,1,1,1,10.41
Student_04892,MBA,Regional Institute 92,2,6.55,10.0,2025,2,8,Startup,2,South,22.02,0.26,1,1,1,9.8
Student_04893,MBA,NIT 93,1,9.42,10.0,2025,3,12,MNC,5,West,28.89,0.35,1,1,1,16.56
Student_04894,MBA,Academy of 94,3,7.4,10.0,2025,3,15,MNC,4,Central,11.48,0.14,1,1,1,3.23
Student_04895,MCA,IIT 95,1,8.69,10.0,2026,2,4,MNC,3,East,13.88,0.17,1,1,1,10.22
Student_04896,Engineering,University 96,2,7.61,10.0,2026,0,0,,3,North,15.9,0.19,0,1,1,
Student_04897,Engineering,BITS 97,1,5.74,10.0,2024,1,4,MNC,1,East,21.61,0.26,1,1,1,10.92
Student_04898,MBA,University 98,2,7.14,10.0,2024,1,4,Startup,4,West,21.83,0.26,0,1,1,
Student_04899,Engineering,State Engineering College 99,2,8.2,10.0,2024,1,6,MNC,4,South,13.23,0.16,1,1,1,6.06
Student_04900,Engineering,Regional Institute 00,2,6.44,10.0,2024,0,0,,0,West,12.95,0.16,0,0,1,
Student_04901,MCA,University 01,2,9.51,10.0,2025,1,5,MNC,4,North,8.06,0.1,1,1,1,7.19
Student_04902,Engineering,University 02,2,8.72,10.0,2026,2,4,Startup,4,West,13.29,0.16,1,1,1,7.37
Student_04903,MCA,State Engineering College 03,2,8.19,10.0,2025,2,4,PSU,4,East,11.58,0.14,1,1,1,6.82
Student_04904,Engineering,University 04,2,7.64,10.0,2026,6,30,PSU,4,North,15.82,0.19,1,1,1,7.82
Student_04905,MCA,Academy of 05,3,8.84,10.0,2025,0,0,,3,East,7.95,0.1,0,1,1,
Student_04906,MCA,University 06,2,4.37,10.0,2025,2,8,Startup,0,North,10.69,0.13,0,1,1,
Student_04907,Engineering,Regional Institute 07,2,8.36,10.0,2026,1,5,NGO,3,South,16.6,0.2,1,1,1,7.23
Student_04908,MCA,BITS 08,1,8.23,10.0,2025,2,6,Startup,4,South,12.99,0.16,1,1,1,6.3
Student_04909,MBA,NIT 09,1,6.55,10.0,2026,0,0,,2,West,31.41,0.38,1,1,1,9.94
Student_04910,Engineering,University 10,2,8.79,10.0,2026,1,4,NGO,4,North,12.33,0.15,1,1,1,8.63
Student_04911,Engineering,Regional Institute 11,2,8.19,10.0,2025,3,15,PSU,5,East,12.87,0.15,1,1,1,5.64
Student_04912,Engineering,State Engineering College 12,2,5.86,10.0,2026,1,3,Startup,2,North,14.66,0.18,0,1,1,
Student_04913,MSc,University 13,2,7.16,10.0,2026,4,8,Startup,1,North,8.77,0.11,1,1,1,4.16
Student_04914,Engineering,Academy of 14,3,7.4,10.0,2026,4,12,Startup,2,South,10.06,0.12,1,1,1,4.31
Student_04915,MBA,IIT 15,1,8.89,10.0,2026,3,15,PSU,3,East,26.03,0.31,1,1,1,21.52
Student_04916,Engineering,Regional Institute 16,2,8.39,10.0,2026,3,12,Startup,3,East,16.33,0.2,1,1,1,8.43
Student_04917,Engineering,IIT 17,1,5.86,10.0,2024,1,6,Startup,2,West,24.57,0.29,1,1,1,6.9
Student_04918,MSc,Institute of 18,3,8.53,10.0,2024,5,30,MNC,4,South,4.72,0.06,1,1,1,3.0
Student_04919,Engineering,State Engineering College 19,2,8.32,10.0,2025,1,6,MNC,3,West,12.43,0.15,1,1,1,6.7
Student_04920,Engineering,University 20,2,9.18,10.0,2024,0,0,,4,Central,12.63,0.15,0,1,1,
Student_04921,MBA,Regional Institute 21,2,7.39,10.0,2024,3,15,PSU,3,South,17.8,0.21,1,1,1,11.64
Student_04922,Engineering,Academy of 22,3,9.48,10.0,2026,2,8,NGO,5,South,10.71,0.13,1,1,1,4.4
Student_04923,Engineering,University 23,2,5.56,10.0,2026,1,5,NGO,4,Central,15.2,0.18,0,1,1,
Student_04924,MBA,State Engineering College 24,2,5.37,10.0,2026,2,4,Startup,2,East,20.99,0.25,1,1,1,4.73
Student_04925,MCA,University 25,2,9.68,10.0,2026,0,0,,4,East,11.14,0.13,0,0,1,
Student_04926,Engineering,Institute of 26,3,4.94,10.0,2026,2,12,MNC,0,North,10.93,0.13,0,1,1,
Student_04927,Engineering,BITS 27,1,7.51,10.0,2025,2,12,NGO,2,North,19.24,0.23,1,1,1,20.5
Student_04928,MCA,College of 28,3,6.97,10.0,2024,0,0,,2,Central,7.28,0.09,0,1,1,
Student_04929,MBA,State Engineering College 29,2,6.49,10.0,2026,1,4,PSU,1,West,23.15,0.28,0,1,1,
Student_04930,MBA,Institute of 30,3,8.52,10.0,2024,2,12,Startup,5,East,15.53,0.19,1,1,1,10.39
Student_04931,MBA,College of 31,3,6.43,10.0,2026,3,15,Startup,2,West,15.52,0.19,0,1,1,
Student_04932,MBA,University 32,2,5.85,10.0,2025,0,0,,1,North,17.93,0.22,0,1,1,
Student_04933,MBA,Institute of 33,3,8.51,10.0,2026,3,15,MNC,3,East,16.28,0.2,1,1,1,5.84
Student_04934,Engineering,NIT 34,1,7.75,10.0,2025,0,0,,2,South,22.55,0.27,1,1,1,13.93
Student_04935,MCA,Regional Institute 35,2,8.16,10.0,2026,4,20,MNC,2,South,9.5,0.11,1,1,1,8.4
Student_04936,MBA,Institute of 36,3,9.05,10.0,2024,5,10,Startup,5,West,16.26,0.2,1,1,1,9.76
Student_04937,Engineering,Regional Institute 37,2,5.44,10.0,2024,1,4,NGO,1,South,15.07,0.18,1,1,1,6.94
Student_04938,MCA,BITS 38,1,7.34,10.0,2025,2,10,MNC,2,South,17.11,0.21,1,1,1,10.88
Student_04939,MCA,Regional Institute 39,2,7.64,10.0,2024,5,15,Startup,5,Central,8.9,0.11,1,1,1,4.28
Student_04940,MCA,Institute of 40,3,8.14,10.0,2024,1,5,Startup,5,West,7.37,0.09,1,1,1,4.84
